timestamp,open,high,low,close,volume
2010-01-04,1.2891146623493441,1.33138067555337,1.2686860389156693,1.3285629749298096,5387000
2010-01-05,1.3349029912969044,1.355331616995131,1.2750260486452913,1.3384251594543457,3011000
2010-01-06,1.3349029601604,1.3595581366874085,1.3095433164282901,1.3489916324615479,5331000
2010-01-07,1.3412430882458959,1.3504007432326441,1.3137701232856518,1.3405386209487915,2718000
2010-01-08,1.3313809097958142,1.359558256889339,1.3278587414091236,1.350400686264038,2899000
2010-01-11,1.3525138637690977,1.3771691254238914,1.3405385085482768,1.358853816986084,5127000
2010-01-12,1.3482872806802486,1.3482872806802486,1.3201098514456062,1.3384251594543457,9167000
2010-01-13,1.3356070611399777,1.3356070611399777,1.2855922545949967,1.29756760597229,9439000
2010-01-14,1.3017940610801155,1.329266927166329,1.2785477445590474,1.298271894454956,10654000
2010-01-15,1.3074301286427739,1.3074301286427739,1.2785483979419385,1.2848882675170898,1587000
2010-01-19,1.2609374139542058,1.2785483392463965,1.218671394793225,1.254597544670105,3813000
2010-01-20,1.2475530592527266,1.2686860663110757,1.228533285720128,1.2651638984680176,1938000
2010-01-21,1.2588242074126554,1.3024991649175828,1.253188804873421,1.267277479171753,3386000
2010-01-22,1.2595284959992517,1.272208317863596,1.2243068152511343,1.2369866371154785,9235000
2010-01-25,1.2447349178629374,1.2538925684254063,1.2299418675467169,1.2433260679244995,2614000
2010-01-26,1.199651286221513,1.2679813987578867,1.1862670841232024,1.251075029373169,7654000
2010-01-27,1.242621912891558,1.2644593008809386,1.2151489561644646,1.2264199256896973,6963000
2010-01-28,1.2362816909575594,1.2496659748416505,1.2151486906959104,1.248257040977478,144576000
2010-01-29,1.2482572881876783,1.258119407314631,1.2151489313491903,1.224306583404541,33570000
2010-02-01,1.224306766298631,1.2461442410793617,1.2179668136323991,1.232759952545166,5095000
2010-02-02,1.233464261173453,1.2538927989746365,1.2221932916434297,1.246848464012146,17729000
2010-02-03,1.2355771233577453,1.2461437066027434,1.2313505740348174,1.2412126064300537,12857000
2010-02-04,1.2243067931405647,1.238395465185375,1.2017648506887808,1.2130358219146729,13767000
2010-02-05,1.215148935532127,1.22007995312503,1.1693606750977554,1.2116267681121826,5387000
2010-02-08,1.2031732038829028,1.2179663370066858,1.1883801547341943,1.1982421875,4983000
2010-02-09,1.2003560170135523,1.2243068102086947,1.1848584943432312,1.196833848953247,1896000
2010-02-10,1.1876760221970863,1.193311507067697,1.1630208493663765,1.183449387550354,5780000
2010-02-11,1.1806316880094967,1.215148980384064,1.1623163831597183,1.206695795059204,3700000
2010-02-12,1.19612904312687,1.2250108466349758,1.182744841876823,1.2228975296020508,1632000
2010-02-16,1.225715414184287,1.2334642159489582,1.216557762273792,1.2313508987426758,4227000
2010-02-17,1.2398041285227015,1.2398041285227015,1.209513471401848,1.2264199256896973,5077000
2010-02-18,1.2306462872286825,1.2327596041869036,1.2186709364322095,1.22923743724823,4619000
2010-02-19,1.232760096237869,1.2412132834697227,1.222897974488109,1.2348734140396118,3746000
2010-02-22,1.2327602240859792,1.2391000941735903,1.2137405298480193,1.222193717956543,8465000
2010-02-23,1.22219326616483,1.232055301316688,1.2066957463654415,1.224306583404541,18202000
2010-02-24,1.2327596425629834,1.2588236619255295,1.2264197754660433,1.2496660947799683,8523000
2010-02-25,1.2679816035666691,1.2954545632232284,1.2461442132487488,1.2743215560913086,23197000
2010-02-26,1.2715033464929208,1.2813654635770177,1.2651634800621339,1.278547763824463,2807000
2010-03-01,1.3172920569265767,1.324336392741015,1.2764348924078128,1.2891147136688232,8722000
2010-03-02,1.2813660287715731,1.3201098793215564,1.2813660287715731,1.3187010288238525,9810000
2010-03-03,1.3208145168417949,1.4046421819514432,1.3208145168417949,1.3320854902267456,10634000
2010-03-04,1.3391288434621924,1.3553308243054234,1.3032027156782917,1.3426510095596313,3966000
2010-03-05,1.341946844891027,1.3849173145446567,1.341946844891027,1.3637843132019043,3767000
2010-03-08,1.3722377467641094,1.3750555311745123,1.3447648736070426,1.360262393951416,2220000
2010-03-09,1.3694203356285501,1.4088686539071447,1.348991709244054,1.363080382347107,9227000
2010-03-10,1.3708287258632659,1.407459330811907,1.363784391677002,1.3905528783798218,5449000
2010-03-11,1.3940753485224455,1.4067551696091263,1.3940753485224455,1.3990063667297363,3947000
2010-03-12,1.4018241678622723,1.4088685036625765,1.3694201895908296,1.3842133283615112,4984000
2010-03-15,1.377873512115743,1.377873512115743,1.3405385118842958,1.368011474609375,1792000
2010-03-16,1.3680110136324484,1.3863263159441506,1.3496957113207464,1.3736464977264404,1623000
2010-03-17,1.3799864666659234,1.408163805239777,1.3778731494778658,1.4011194705963135,3094000
2010-03-18,1.4046414751173488,1.4088681090035888,1.3722375059230636,1.4074592590332031,2112000
2010-03-19,1.4166170358657837,1.4285925563024269,1.3870308462006977,1.4166170358657837,6365000
2010-03-22,1.3997106108438608,1.4194348484801254,1.387735258827286,1.4046416282653809,4734000
2010-03-23,1.4074597779301463,1.4300016376922133,1.4053464602078964,1.4243662357330322,2819000
2010-03-24,1.4229567815815487,1.4229567815815487,1.3785774615227928,1.3820996284484863,1535000
2010-03-25,1.3912576641618157,1.3912576641618157,1.3602625362554126,1.3842133283615112,5835000
2010-03-26,1.38491748459968,1.4229569420725767,1.38491748459968,1.4025284051895142,5250000
2010-03-29,1.4152085815866917,1.437045974116304,1.4046419929754417,1.4243662357330322,2961000
2010-03-30,1.4285925432067317,1.4447945300575726,1.4060506046446424,1.4356368780136108,3539000
2010-03-31,1.4363409855984686,1.4567696030049737,1.4208433848159203,1.4483163356781006,6620000
2010-04-01,1.457473934586797,1.4652226507298356,1.415207935342702,1.444089651107788,3246000
2010-04-05,1.4574742849504931,1.4581786680555098,1.3940751868687025,1.4271836280822754,6120000
2010-04-06,1.412390962039653,1.4673367221354108,1.4088687096494152,1.4567703008651733,2358000
2010-04-07,1.449725408272197,1.460996208519644,1.4370455060685592,1.442681074142456,1446000
2010-04-08,1.4426810795275782,1.4426810795275782,1.4145035749532617,1.4159125089645386,1402000
2010-04-09,1.4159127921303383,1.4187304927662243,1.3968931029003469,1.4095728397369385,1983000
2010-04-12,1.4032327099915785,1.419434779543441,1.3856218743592343,1.4102771282196045,2867000
2010-04-13,1.399006317045798,1.425774808617007,1.3912575984167,1.4194350242614746,2367000
2010-04-14,1.453247497545901,1.5187598220262808,1.4440898463432523,1.5180554389953613,4783000
2010-04-15,1.5215778268231623,1.549755165994856,1.5215778268231623,1.5469374656677246,6148000
2010-04-16,1.5476419176945728,1.5483463008201819,1.52650891237453,1.541301965713501,3439000
2010-04-19,1.5272131778762397,1.5525728158971654,1.5004447737125968,1.542710781097412,4867000
2010-04-20,1.5828634692672285,1.6117453585078954,1.5624348486726465,1.5758191347122192,8506000
2010-04-21,1.584977105157439,1.6082234306586747,1.511715876692834,1.5384844541549683,5402000
2010-04-22,1.5384843711885179,1.5398933054869406,1.477198500385564,1.5166469812393188,6441000
2010-04-23,1.509602358233048,1.5229866451831522,1.4849472695883246,1.513828992843628,1886000
2010-04-26,1.503966899490592,1.5518684766495348,1.5004448160841548,1.5349619388580322,2550000
2010-04-27,1.53989306353652,1.53989306353652,1.4666318505336187,1.4793115854263306,2506000
2010-04-28,1.4919915841356075,1.4997403021818072,1.4567699094480733,1.4800162315368652,3139000
2010-04-29,1.5025580187422245,1.5356665444601025,1.5025580187422245,1.5074892044067383,3185000
2010-04-30,1.5194645184682107,1.527917619498995,1.4433856014900093,1.4447945356369019,3603000
2010-05-03,1.4546561308190418,1.5124197261666104,1.4363408322002902,1.4877644777297974,4239000
2010-05-04,1.4771984953770978,1.4771984953770978,1.4032329719150578,1.4123907089233398,5540000
2010-05-05,1.4046418182078835,1.4130950880451154,1.3525136847704022,1.3799866437911987,6266000
