timestamp,open,high,low,close,volume
2010-01-04,6.39500453775006,6.427064888954929,6.363543460401331,6.412383079528809,493729600
2010-01-05,6.430061078442964,6.459724331548339,6.389610496850538,6.423469066619873,601904800
2010-01-06,6.423470013074288,6.44893875336688,6.314704202262994,6.321296215057373,552160000
2010-01-07,6.344666053082409,6.352156975480241,6.263765691382862,6.3096089363098145,477131200
2010-01-08,6.301221822087368,6.352159313038814,6.264068433518925,6.351559638977051,447610800
2010-01-11,6.376127869113472,6.382120607729177,6.245789004616336,6.295527935028076,462229600
2010-01-12,6.267962926941997,6.285342274493453,6.184965871065146,6.223917484283447,594459600
2010-01-13,6.228410754835679,6.32009685372256,6.115450034182275,6.311707019805908,605892000
2010-01-14,6.295527037973845,6.306013929007738,6.262867017221309,6.27515172958374,432894000
2010-01-15,6.320097235290131,6.340172910517019,6.168484542229492,6.170282363891602,594067600
2010-01-19,6.242195202178268,6.447741396717821,6.209535967239867,6.443246841430664,730007600
2010-01-20,6.439349312023581,6.458525674504352,6.277249741754556,6.344067573547363,612152800
2010-01-21,6.354555556501909,6.391409703168886,6.208635154417112,6.234403133392334,608154400
2010-01-22,6.195750377559725,6.217323434876795,5.907506472372014,5.92518424987793,881767600
2010-01-25,6.067807355885141,6.133425829288698,5.998293203174621,6.0845866203308105,1065699600
2010-01-26,6.170881454561742,6.403394515316552,6.069906207833894,6.170581817626953,1867110000
2010-01-27,6.197847495893098,6.309609263519785,5.978518077301491,6.228709697723389,1722568400
2010-01-28,6.140321287040831,6.157399796674453,5.953651428529399,5.971329212188721,1173502400
2010-01-29,6.024961932856277,6.058520469816524,5.700462329862121,5.754695415496826,1245952400
2010-02-01,5.7639831068821605,5.872748902755397,5.731922758247732,5.834695816040039,749876400
2010-02-02,5.870054130774673,5.882338847056262,5.79424757410061,5.868555545806885,698342400
2010-02-03,5.847879370656247,5.998593531216245,5.825407003167622,5.969529151916504,615328000
2010-02-04,5.89462350835103,5.943763176452704,5.7400148162142735,5.754397392272949,757652000
