timestamp,open,high,low,close,volume
2010-01-04,0.424265168098436,0.42678647158386734,0.41509683153148325,0.423806756734848,800204000
2010-01-05,0.4222022563801403,0.4345795257642928,0.4222022563801403,0.4299953579902649,728648000
2010-01-06,0.4297662184616294,0.43366275632821794,0.4256404612342649,0.43274593353271484,649168000
2010-01-07,0.430453674030442,0.4322873461989649,0.42105612124413044,0.4242650270462036,547792000
2010-01-08,0.42082697948132436,0.4281616695062628,0.41830570369357173,0.42518195509910583,478168000
2010-01-11,0.4274738945204261,0.4293075664073328,0.4132629578897378,0.4192223846912384,556612000
2010-01-12,0.41303382393485233,0.41463827681460036,0.3963015826964596,0.40501150488853455,627432000
2010-01-13,0.4077620717089217,0.411887827657136,0.39194667846139886,0.4105125665664673,508868000
2010-01-14,0.40547010654893034,0.4084497942427898,0.3972185922421508,0.4040948450565338,608524000
2010-01-15,0.40111508674757756,0.40455321278370115,0.3869041439392291,0.39217594265937805,818192000
2010-01-19,0.38919624591883684,0.40203192797538984,0.38805020385392314,0.3995106518268585,545328000
2010-01-20,0.39446793970911476,0.3995105453093136,0.3891961421513192,0.3979060649871826,719728000
2010-01-21,0.39767696666804075,0.40478243817864396,0.3871333690698161,0.39080071449279785,608632000
2010-01-22,0.38621649050514395,0.39332196149054927,0.37498529037858225,0.3772773742675781,1067916000
2010-01-25,0.38346599566816525,0.39102987797381145,0.38071550046351077,0.38369521498680115,643676000
2010-01-26,0.38186157060707887,0.38438287400307447,0.37131797299956654,0.3715471923351288,714636000
2010-01-27,0.3713178923958426,0.38300752949604705,0.36719213651790045,0.3816322684288025,812504000
2010-01-28,0.38461204201957516,0.38598730329955394,0.36352484812014324,0.3687966465950012,687764000
2010-01-29,0.37292234065347823,0.37704809647863047,0.34725098321866005,0.3527520000934601,774700000
2010-02-01,0.35412740043757385,0.38048640079922347,0.35114768497723053,0.3797987699508667,949832000
2010-02-02,0.37842341657233286,0.3885086020877929,0.3772773746267439,0.38369521498680115,849812000
2010-02-03,0.380257029527925,0.3885085411718942,0.37842335723773285,0.3869040608406067,562296000
2010-02-04,0.3834659318183412,0.3834659318183412,0.36031587744257587,0.3644416332244873,783480000
2010-02-05,0.36398332675068956,0.37269325205859083,0.35756545828823744,0.37177640199661255,604856000
2010-02-08,0.37063045093745445,0.3800280092688953,0.3637541967409285,0.3710888624191284,445160000
2010-02-09,0.377048161323024,0.3788818339299773,0.364441699720439,0.3681090176105499,930144000
2010-02-10,0.37040118631824437,0.37865267334380087,0.3678798826771077,0.375214546918869,535828000
2010-02-11,0.38117389553602765,0.3965308788116296,0.3784234004485656,0.39240512251853943,695980000
2010-02-12,0.3896545925684692,0.4056991776875733,0.38529961735615165,0.39767688512802124,780212000
2010-02-16,0.4029486408036855,0.4066159850920714,0.39813525484065254,0.40501150488853455,457024000
2010-02-17,0.4100542901254401,0.410283482166709,0.39721860680515114,0.40890824794769287,876560000
2010-02-18,0.3864456655143353,0.38850855717218097,0.37154712194410466,0.3820907175540924,1515508000
2010-02-19,0.3804863015434361,0.38461205823350475,0.3781942175293754,0.3800278902053833,510548000
2010-02-22,0.3816324016100657,0.3873626398407833,0.37819427506591563,0.38071557879447937,458084000
2010-02-23,0.38186157060707887,0.3834660239846227,0.36765062757335426,0.3715471923351288,489764000
2010-02-24,0.37475603428810617,0.3830075464083491,0.3736099924560609,0.37934020161628723,445868000
2010-02-25,0.3706303178430294,0.37681896625658534,0.36123276288627787,0.37590211629867554,576972000
2010-02-26,0.37406841810690583,0.3768189404686051,0.36902583931678,0.37131792306900024,393396000
2010-03-01,0.37154716546444677,0.38805016404129317,0.3685674509366201,0.38621649146080017,555868000
2010-03-02,0.3896545666214905,0.3944679254424266,0.38323672753645244,0.38598722219467163,538648000
2010-03-03,0.38827931892975037,0.39034218316312413,0.3779649431153001,0.38117384910583496,399300000
2010-03-04,0.3827783901844414,0.3857581049034978,0.377048180080024,0.3818615674972534,557396000
2010-03-05,0.3791109798091824,0.39630160593700736,0.3791109798091824,0.3935511112213135,632832000
2010-03-08,0.39378035768749087,0.3949263995084735,0.3862164488804546,0.38782092928886414,439312000
2010-03-09,0.39171756930201135,0.4061577055186702,0.39148834994785825,0.4022611677646637,830832000
2010-03-10,0.40111508213750735,0.40753292279593634,0.4008858628082148,0.403177946805954,418520000
2010-03-11,0.39996895865382,0.4013442197018031,0.39240507753749465,0.394009530544281,540660000
2010-03-12,0.398364562598588,0.399510604527819,0.3933219562509356,0.39538484811782837,520352000
2010-03-15,0.3949263818966873,0.39882291844950335,0.38965458429050503,0.3933219015598297,358904000
2010-03-16,0.39309290286435866,0.4093667149271212,0.3928636834681715,0.40707463026046753,664988000
2010-03-17,0.4093665305396534,0.4203685374488117,0.4093665305396534,0.4148675203323364,651168000
2010-03-18,0.4155551151666683,0.4155551151666683,0.3965308171729447,0.40019816160202026,740964000
2010-03-19,0.4061576367878409,0.40730367871707196,0.390342241770176,0.39538484811782837,584612000
2010-03-22,0.3903422422080892,0.4034071420750158,0.3903422422080892,0.4018026888370514,435336000
2010-03-23,0.4047824084363889,0.4121170714196251,0.40203188590935446,0.41005420684814453,493612000
2010-03-24,0.40661615302385246,0.4077621951718129,0.3956141156148719,0.3963017463684082,436252000
2010-03-25,0.4020318427544609,0.4045531456923357,0.39653085293846974,0.3974476754665375,495184000
2010-03-26,0.40088580093248005,0.4050115569563696,0.394238769294508,0.3974476754665375,344676000
2010-03-29,0.39996901465511264,0.4034071404326655,0.39446799701675117,0.4024903178215027,394456000
2010-03-30,0.4070745600741931,0.4091374249889881,0.3972185922421508,0.4040948450565338,324104000
2010-03-31,0.402490398471827,0.4043240713853756,0.3967601603705622,0.3988230526447296,389840000
2010-04-01,0.40065679938112464,0.40524096884775035,0.3905716101602648,0.394697368144989,339664000
2010-04-05,0.39721848524622216,0.4013442412882863,0.39676004665637643,0.4006566107273102,413636000
2010-04-06,0.3956140746211895,0.3965309246388336,0.3839244349937577,0.39080071449279785,809260000
2010-04-07,0.3882793232371388,0.39996896021937817,0.38507038988721476,0.3933219015598297,817468000
2010-04-08,0.39080062470368665,0.39378033875977503,0.3848411965915099,0.3869040608406067,1037600000
2010-04-09,0.3859873304062945,0.3908007179004546,0.3839244383414555,0.38942545652389526,817572000
2010-04-12,0.3898838953400029,0.3981354095330378,0.3891962646032834,0.39653095602989197,546460000
2010-04-13,0.3981353546625404,0.4061576483964469,0.3965309013805182,0.40478241443634033,648696000
2010-04-14,0.4134923424265931,0.4155552070466826,0.40340715667867716,0.40982499718666077,900720000
2010-04-15,0.4112002397606312,0.4153259961367603,0.4070744833845021,0.4128046929836273,957596000
2010-04-16,0.39607241042286156,0.39767686338227903,0.38231988232042413,0.39102980494499207,1917736000
2010-04-19,0.38805011565102326,0.3903421992598654,0.3761312863498027,0.38919615745544434,1094492000
2010-04-20,0.3919466765081621,0.396072432435816,0.38552883699001067,0.3905714154243469,678188000
2010-04-21,0.3926343263386812,0.39309273761454233,0.3759020825175085,0.38048624992370605,895908000
2010-04-22,0.37429761683077345,0.3832367593671871,0.3690258190257796,0.3820907175540924,656932000
2010-04-23,0.3809446237408213,0.38186147352618166,0.37017183686031685,0.3768188953399658,752916000
2010-04-26,0.377277343668885,0.3850704173299036,0.3765897130931967,0.38048624992370605,491092000
2010-04-27,0.3777357787064289,0.3816323157820521,0.36856744331729446,0.3697134852409363,606704000
2010-04-28,0.3694842940247961,0.3756729427421247,0.362837233967909,0.37040114402770996,672164000
2010-04-29,0.37154711168164717,0.3820907070004116,0.36604609473646044,0.3816322684288025,987128000
2010-04-30,0.3770482396510524,0.3777358704369828,0.3598576066217985,0.3600867986679077,1068048000
2010-05-03,0.36192035416526497,0.36398324585337793,0.35068912783787454,0.35619014501571655,1078972000
2010-05-04,0.3506891623369572,0.3513767929673072,0.33304009456108513,0.3380827009677887,1311376000
2010-05-05,0.33120653639600356,0.3408332857806796,0.3282268210968937,0.33235257863998413,1330840000
2010-05-06,0.3300603943014076,0.3369366456850717,0.29888801644215174,0.32547619938850403,1002888000
2010-05-07,0.3284559321672291,0.3284559321672291,0.3085147801796214,0.31997522711753845,1153712000
2010-05-10,0.3392287652837357,0.3433545220141485,0.3300604291378391,0.33372774720191956,979156000
2010-05-11,0.3305188635974216,0.336707485463985,0.32753914867683953,0.3300604522228241,829124000
2010-05-12,0.3323525359291602,0.33831193843773116,0.3302896437608173,0.3364782929420471,901236000
2010-05-13,0.3351027953009086,0.3504597704314649,0.33258149353577193,0.3357904255390167,1252000000
2010-05-14,0.3130988389612748,0.31401566120151275,0.28880272170956256,0.2970542311668396,2493068000
2010-05-17,0.2975126707097635,0.3014092339124917,0.28834433813635385,0.2977418899536133,856060000
2010-05-18,0.30026332788425536,0.30209700085830565,0.28628160219639837,0.2878860831260681,674112000
2010-05-19,0.28651078713257194,0.2929286281085704,0.28444792236205,0.29247021675109863,826520000
2010-05-20,0.2839895056502595,0.29247023937664884,0.27527957988930285,0.28559398651123047,1129136000
2010-05-21,0.2773424806442169,0.2998049128245212,0.2773424806442169,0.2917826175689697,1069600000
2010-05-24,0.29086574004129506,0.2943038659326551,0.282385007650237,0.28330183029174805,664564000
2010-05-25,0.27436275057941295,0.2922410130691369,0.27161222763960974,0.29086577892303467,966652000
2010-05-26,0.30255532069272323,0.308285529407326,0.29132409521782743,0.2922409176826477,995028000
2010-05-27,0.299575675573998,0.30943164229393005,0.2988880449053894,0.30943164229393005,713560000
2010-05-28,0.30897325677426235,0.30897325677426235,0.2965959856764395,0.3011801540851593,545116000
2010-06-01,0.29705430601166566,0.30049243126449254,0.2881151639600414,0.2883443832397461,527492000
2010-06-02,0.2888029120502253,0.2920118466535309,0.2869692390374509,0.29155340790748596,649088000
2010-06-03,0.28559399701930166,0.29178261936112077,0.2846771468758982,0.29109498858451843,586360000
2010-06-04,0.28261429812794914,0.28765687857345107,0.2757380172901523,0.2773424983024597,671456000
2010-06-07,0.27848865008903056,0.28032232387873746,0.2624440249219557,0.2635900676250458,577248000
2010-06-08,0.26244386050308044,0.26244386050308044,0.24960817934039234,0.25625523924827576,967636000
2010-06-09,0.25763033776811006,0.2645066133868275,0.2491496370024459,0.25006645917892456,697152000
2010-06-10,0.2551091944765583,0.2612978156637633,0.25442156382824754,0.26015177369117737,611768000
2010-06-11,0.25740127088601333,0.26725723702646714,0.2567136402578337,0.26611119508743286,442104000
2010-06-14,0.2700077610045495,0.27046617236428155,0.2596933824534864,0.2603810131549835,375080000
2010-06-15,0.2633606412411902,0.27459183881272586,0.2629022027086466,0.2732166051864624,528632000
2010-06-16,0.2713829430181286,0.27390424574477906,0.26611114561390764,0.2697784900665283,366480000
2010-06-17,0.27917601307383816,0.2807804658525934,0.2695492417537323,0.28009283542633057,859068000
2010-06-18,0.2816974423543635,0.2853647884187369,0.27963457727052976,0.2819266617298126,932832000
2010-06-21,0.28788591669745595,0.2885735197568912,0.27275815756174293,0.2752794325351715,579836000
2010-06-22,0.2787177751145036,0.28215590239580357,0.2635900041472609,0.2649652659893036,818164000
2010-06-23,0.2674864908117005,0.27069539772497336,0.2599225802508459,0.26794490218162537,614060000
2010-06-24,0.2663404425629765,0.2677157041058197,0.25373397860751684,0.2546508014202118,725028000
2010-06-25,0.25648444857904934,0.25671366792107475,0.24983741554589012,0.2539631724357605,507220000
2010-06-28,0.2557968831697433,0.2580889676350301,0.24983745263047685,0.2544216215610504,372008000
2010-06-29,0.24892056248464656,0.2491497818238938,0.23860618404688086,0.2402106374502182,660808000
2010-06-30,0.24066908504960025,0.24319038886583624,0.23402205109596252,0.23402205109596252,623072000
2010-07-01,0.23470967829808445,0.239523039159254,0.22760419204385537,0.23791858553886414,737008000
2010-07-02,0.23883540997024932,0.23929382133758334,0.2269165504767741,0.234938845038414,737096000
2010-07-06,0.23402203701399785,0.2415859206837574,0.23035469119720525,0.23241758346557617,712020000
2010-07-07,0.23333434605844827,0.2450239839252647,0.2328759347805677,0.2436487227678299,608412000
2010-07-08,0.24525320110215817,0.245482393077217,0.23333434403772463,0.236314058303833,783272000
2010-07-09,0.23746013117973344,0.2388353925049654,0.23425119719545764,0.23723091185092926,571516000
2010-07-12,0.2372308754040094,0.244565564913321,0.2370016834342136,0.2415858507156372,565396000
2010-07-13,0.24548240120478973,0.25190024122340265,0.24410716733752585,0.2502957880496979,723316000
2010-07-14,0.2612978605188621,0.2631315334545321,0.24914980805932407,0.25281715393066406,1355664000
2010-07-15,0.2530461952660262,0.2532754144928963,0.24273182188498754,0.2457115352153778,953088000
2010-07-16,0.24571166767147826,0.24639929839898633,0.22943785885691637,0.2303546816110611,1288604000
2010-07-19,0.23356355318546065,0.24066899593174146,0.2319590728108179,0.2397521734237671,798440000
2010-07-20,0.233563489990731,0.24708676860524567,0.23150059892025268,0.2457115352153778,1160988000
